index,county,latitude,longitude,service category,project type,parts,material,connector,equipment,land use,stakeholder,service provider,budget,construction area,load,KPI,construction period
train_4361,Tulare,36.206269,-119.071075,T,Irrigation,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public County Road,Farmer,Utility Owner,23966,102.05,2,934.4624008723243,44
train_4362,Los Angeles,33.942387,-118.41606200000001,T,Bldg. Demolition,line,Plastic,PLM,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Other,Contractor - 3rd Party,Unknown,41925,18.17,2,419.02737156751914,46
train_4363,Los Angeles,34.185665,-118.239497,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,26354,12.63,2,730.993880982837,50
train_4364,San Luis Obispo,35.295232,-120.83546799999999,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,12386,38.52,2,620.3049773911094,53
train_4365,San Bernardino,34.072336,-117.69830900000001,T,Electric,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Unknown,33389,10.63,3,631.5248167413413,46
train_4366,Los Angeles,34.155097,-118.54755300000001,T,Unknown/Other,line,Plastic,PLM,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Other,40998,9.08,3,648.2014623674072,52
train_4367,Ventura,34.237254,-119.184449,T,Telecommunications,line,Plastic,MPL,Boring Equipment (BE),Private Land Owner,Contractor - 3rd Party,Unknown,47899,20.45,2,587.1618439460198,23
train_4368,Los Angeles,33.914775,-118.348083,T,Storm Drain/Culvert,main,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,82140,7.08,4,935.637135169344,84
train_4369,Riverside,33.710984,-116.204844,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,54831,35.01,2,1101.5987850714478,49
train_4370,Riverside,33.842584,-116.2929,T,Telecommunications,main,Plastic,PP,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Easement,Contractor - 3rd Party,Utility Owner,11289,158.07,4,,80
train_4371,San Diego,32.90891,-116.891972,TG,Grading,Not Applicable,PE,Other,Not Available,Private Other,Contractor - 3rd Party,Utility Owner,57779,72.27,3,798.3725508294136,103
train_4372,San Diego,32.707755999999996,-117.055095,TG,Sewer (Sanitary/Storm),line,PE,MPL,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Public City Street,Contractor - 3rd Party,Utility Owner,68357,13.05,2,619.9556717773628,82
train_4373,Los Angeles,33.7801,-118.37241200000001,T,Unknown/Other,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,30924,14.47,2,,48
train_4374,Riverside,33.668913,-117.04731399999999,T,Landscaping,valve,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Utility Owner,36249,75.31,2,742.5922541674513,65
train_4375,Los Angeles,34.10781,-118.362247,T,Unknown/Other,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Unknown,Contractor - 3rd Party,Contract Locator,61279,9.88,2,,55
train_4376,Tulare,36.206269,-119.071075,T,Electric,valve,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Contract Locator,14714,91.34,2,561.5083894841441,65
train_4377,Orange,33.606687,-117.604358,T,Irrigation,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Easement,Contractor - 3rd Party,Unknown,46086,20.32,4,1186.7558372411727,61
train_4378,Los Angeles,34.080017,-118.262643,T,Fencing,line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,80543,9.41,3,877.3316339778928,33
train_4379,San Luis Obispo,35.300465,-120.734843,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,45605,93.6,2,,62
train_4380,San Diego,32.737832,-117.09267,TG,Natural Gas Pipeline,line,PE,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Contract Locator,89946,7.49,2,1036.0350243650012,94
train_4381,Los Angeles,34.028331,-118.35433799999998,T,Bldg. Construction,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,46986,3.7,2,641.8441530505361,80
train_4382,Los Angeles,33.944159,-118.192761,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,97345,7.72,2,430.46207461576586,53
train_4383,Los Angeles,34.114708,-118.192098,T,Grading,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Occupant,Unknown,80198,10.09,2,753.5741993625081,48
train_4384,San Diego,32.608185,-117.05451200000002,TG,Electric,line,MO,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Easement,Contractor - 3rd Party,Unknown,71660,28.04,5,,77
train_4385,Riverside,33.936319,-117.493743,T,Water Pipeline,main,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Utility,Unknown,58224,17.66,3,657.6922296795998,72
train_4386,Tulare,36.39177700000001,-119.37284199999999,T,Irrigation,line,Plastic,PLM,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Land Owner,Contractor - 3rd Party,Utility Owner,49331,113.56,2,680.1435616825427,54
train_4387,Los Angeles,34.280333,-117.86614099999998,T,Electric,valve,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Easement,Contractor - 3rd Party,Utility Owner,73177,159.7,2,621.9246939510075,67
train_4388,Ventura,34.18165,-119.223902,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,31912,6.9,2,,50
train_4389,Los Angeles,34.065493,-118.084529,T,Irrigation,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,78163,10.14,2,921.3682295434746,55
train_4390,Imperial,32.687657,-115.541169,T,Water Pipeline,line,Plastic,PPE,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Unknown,Unknown/Other,Other,34025,56.88,2,690.5310728308525,51
train_4391,San Bernardino,34.072336,-117.69830900000001,T,Natural Gas Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Company Contractor,Unknown,34198,10.67,3,,92
train_4392,Santa Barbara,34.438773,-119.67884099999999,T,Bldg. Construction,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Other,18733,15.94,2,989.9857444308127,67
train_4393,San Luis Obispo,35.295232,-120.83546799999999,T,Curb/Sidewalk,valve,Plastic,MPL,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Public County Road,Contractor - 3rd Party,Utility Owner,13637,40.91,2,,44
train_4394,San Diego,32.947589,-117.207392,TG,Drainage,main,PE,PL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Easement,Contractor - 3rd Party,Other,57547,27.43,3,718.3727982940227,96
train_4395,Orange,33.773257,-117.83027299999999,T,Drainage,line,Steel (ST),PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,52138,14.35,7,,79
train_4396,Los Angeles,34.028887,-118.31718300000001,T,Electric,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public Other,Contractor - 3rd Party,Utility Owner,42903,2.7,3,602.744261811253,63
train_4397,San Diego,33.015918,-117.24363500000001,TG,Telecommunications,line,PE,MPL,Boring Equipment (BE),Public City Street,Contractor - 3rd Party,Unknown,7681,6.99,5,,69
train_4398,Orange,33.765896999999995,-117.882224,T,Water Pipeline,main,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Unknown,29692,6.16,16,776.2727247434086,70
train_4399,Los Angeles,34.13946,-118.16664899999999,T,Water Pipeline,main,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Municipality,Utility Owner,14160,14.44,4,697.4723136151468,82
train_4400,Los Angeles,33.7801,-118.37241200000001,T,Landscaping,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,29882,21.56,2,609.4156500276277,53
train_4401,Los Angeles,34.368158,-118.48913,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Municipality,Utility Owner,39802,34.93,2,1095.2901862959577,56
train_4402,Kern,35.393475,-119.120453,T,Water Pipeline,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Dedicated Public Utility Easement,Contractor - 3rd Party,Other,87762,22.95,2,717.4824779253737,45
train_4403,San Diego,32.665762,-117.018657,TG,Natural Gas Pipeline,line,PE,PLM,Not Available,Private Land Owner,Contractor - 3rd Party,Contract Locator,22878,18.63,2,,81
train_4404,Santa Barbara,34.831792,-120.43350900000002,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Utility Owner,41712,140.12,2,580.998460349815,54
train_4405,Los Angeles,34.114708,-118.192098,T,Unknown/Other,line,Plastic,PLM,Not Available,Private Land Owner,Contractor - 3rd Party,Other,94326,12.24,2,973.7755431595572,54
train_4406,Orange,33.647763,-117.91976100000001,T,Landscaping,line,Plastic,PPE,Not Available,Public City Street,Developer,Other,83782,11.05,2,987.7350265020727,71
train_4407,San Diego,33.020176,-117.12328899999999,TG,Grading,valve,PE,PLM,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Other,Contractor - 3rd Party,Other,48478,35.64,3,910.3607305624954,94
train_4408,Los Angeles,34.178483,-118.43179099999999,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Utility,Utility Owner,45662,14.42,2,1142.2517424415055,61
train_4409,Los Angeles,34.034665999999994,-118.50403899999999,T,Bldg. Construction,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,25140,8.68,2,,62
train_4410,Los Angeles,33.997862,-118.39361699999999,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,45184,7.05,2,664.3769274940528,44
train_4411,Riverside,33.652678,-117.17356699999999,T,Road Work,main,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,68249,38.01,16,703.0801047803018,206
train_4412,Los Angeles,34.080017,-118.262643,T,Landscaping,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Unknown/Other,Unknown,93992,7.29,2,,54
train_4413,Riverside,33.996484,-117.53133500000001,T,Landscaping,line,Steel (ST),PPE,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Occupant,Unknown,34474,16.55,7,755.7246930129179,52
train_4414,Santa Barbara,34.479453,-120.084094,T,Sewer (Sanitary/Storm),line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,57795,149.66,3,909.814056624579,64
train_4415,Los Angeles,34.294615,-118.507001,T,Pole,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Unknown\Other,Contractor - 3rd Party,Unknown,54162,17.38,2,896.6484739580836,35
train_4416,Los Angeles,34.15404,-118.593153,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,24867,15.2,2,,56
train_4417,Orange,33.668172999999996,-117.734156,T,Irrigation,main,Plastic,PPE,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,52901,32.2,4,1165.5291718677386,60
train_4418,Orange,33.547233,-117.62375,T,Irrigation,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,30854,14.32,4,711.3694762034849,67
train_4419,Kern,35.393475,-119.120453,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,49574,21.8,2,535.2785297053144,54
train_4420,Los Angeles,34.713656,-117.86466000000001,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,76790,302.21,2,1111.01517908678,56
train_4421,Los Angeles,34.185665,-118.239497,T,Water Pipeline,line,Steel (ST),MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,25920,14.81,7,420.7274377463482,80
train_4422,San Bernardino,34.212329,-117.381179,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Utility Owner,90992,56.32,2,540.4722350312512,51
train_4423,San Diego,33.21244,-117.11609299999999,TG,Traffic Signal,line,PE,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,50557,27.0,2,1048.3584550141936,93
train_4424,Los Angeles,34.194489000000004,-118.138263,T,Grading,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,48357,10.23,2,696.0269269123983,54
train_4425,Los Angeles,33.933565,-118.062611,T,Grading,valve,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Developer,Unknown,20692,7.69,3,1284.156061577648,67
train_4426,San Bernardino,34.087181,-117.46545,T,Natural Gas Pipeline,line,Steel (ST),PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Company Contractor,Contract Locator,96505,21.99,7,1029.0749246535297,92
train_4427,San Luis Obispo,35.465348999999996,-120.689439,T,Irrigation,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,48181,59.22,2,697.6303696270952,48
train_4428,Orange,33.475061,-117.70563,T,Landscaping,line,Plastic,R,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,25843,10.25,2,530.7509388138006,26
train_4429,Orange,33.634626000000004,-117.874882,T,Drainage,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Easement,Unknown/Other,Other,34463,22.73,2,985.9042967313376,54
train_4430,San Bernardino,34.00448,-117.684707,T,Storm Drain/Culvert,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Other,77188,29.72,2,520.984466584371,54
train_4431,Orange,33.848733,-117.788357,T,Electric,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public Other,Contractor - 3rd Party,Utility Owner,35024,11.6,2,637.3908041578387,52
train_4432,San Bernardino,34.032312,-117.010577,T,Grading,line,Plastic,PP,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,64536,60.46,2,758.1721633411582,54
train_4433,Los Angeles,33.847989,-118.112601,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,39210,11.77,2,,65
train_4434,Los angeles,33.799904,-118.29866100000001,T,Pole,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Other,Contractor - 3rd Party,Unknown,30033,9.24,7,1082.397117566612,40
train_4435,Los Angeles,33.988504999999996,-118.336358,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Business,Contractor - 3rd Party,Utility Owner,61160,3.78,2,544.4151900238478,52
train_4436,Los Angeles,34.019323,-118.391902,T,Street Light,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,12029,7.17,2,791.5169679631077,56
train_4437,Los Angeles,34.173885,-118.34693700000001,T,Water Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,30964,14.4,2,1084.8114782823698,69
train_4438,Fresno,36.620634,-119.52073100000001,T,Grading,main,Steel (ST),MPL,"Grader/Scraper including graders, scrapers, bobcats, skiploaders, similar equipment (GR)",Private Land Owner,Contractor - 3rd Party,Unknown,21129,24.77,4,996.6864862629594,83
train_4439,Orange,33.879319,-117.961734,T,Electric,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,68118,9.94,2,660.594044805919,56
train_4440,San Bernardino,34.025684999999996,-117.28881200000001,T,Electric,main,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,70252,31.39,16,630.0659889616458,90
train_4441,Los Angeles,34.049841,-118.33846000000001,T,Sewer (Sanitary/Storm),line,Plastic,PLM,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Utility Owner,86053,7.41,2,727.1122296408981,32
train_4442,Los Angeles,34.402506,-118.36341999999999,T,Water Pipeline,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Other,51535,65.37,3,909.411702710214,54
train_4443,Orange,33.739719,-117.78469799999999,T,Unknown/Other,Not Applicable,Plastic,PPE,Not Available,Private Land Owner,Contractor - 3rd Party,Unknown,32352,10.54,2,1249.512398102363,67
train_4444,Riverside,33.580016,-117.14736,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Other,Contractor - 3rd Party,Utility Owner,79421,32.0,2,1182.5401826261514,49
train_4445,Kings,36.292229999999996,-119.622676,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,92654,190.0,7,429.97197576317353,55
train_4446,Los Angeles,34.261962,-118.336078,T,Electric,line,Plastic,PLM,"Trencher, ditchwitch, rockwheel, similar equipment (TR)",Private Other,Contractor - 3rd Party,Unknown,35018,14.42,4,969.7623112157105,65
train_4447,Los Angeles,34.100516999999996,-118.41463,T,Landscaping,line,Plastic,MPL,"Miscellaneous/Other including items not specifically mentioned in picklist and all powered hand tools (jackhammer, electric saw, etc.) (MO)",Private Land Owner,Contractor - 3rd Party,Unknown,17983,13.01,2,834.6851933065564,18
train_4448,Los Angeles,34.10781,-118.362247,T,Sewer (Sanitary/Storm),line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,49183,14.89,2,,44
train_4449,San Diego,33.131601,-116.976937,TG,Drainage,main,ST,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,40526,78.22,24,786.1682301058569,123
train_4450,Los Angeles,33.889151,-118.40212700000001,T,Grading,valve,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Other,40244,3.23,3,,65
train_4451,Los Angeles,34.261962,-118.336078,T,Fencing,line,Plastic,PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,29031,15.35,2,821.4249217776372,54
train_4452,Orange,33.668172999999996,-117.734156,T,Landscaping,valve,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,46021,16.1,2,,60
train_4453,Riverside,33.580016,-117.14736,T,Irrigation,valve,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,66555,20.78,2,835.0295538949721,66
train_4454,Los Angeles,34.046143,-118.05371399999999,T,Landscaping,line,Steel (ST),PLM,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Unknown,55708,14.63,7,793.6949480213016,76
train_4455,Los Angeles,34.222119,-118.20530600000001,T,Water Pipeline,valve,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,22179,10.31,2,979.893616801348,66
train_4456,Kings,36.292229999999996,-119.622676,T,Unknown/Other,line,Steel (ST),MSA,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Other,50171,251.65,7,1060.413862068838,77
train_4457,San Diego,32.817888,-117.03195600000001,TG,Street Light,main,PE,MPL,Probing Device (PD),Public City Street,Contractor - 3rd Party,Unknown,20860,9.48,4,,126
train_4458,San Diego,33.056022,-117.2599,TG,Irrigation,valve,PE,CF,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,49120,17.69,3,836.0145183962462,108
train_4459,Imperial,32.990121,-115.35875700000001,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Occupant,Utility Owner,37844,447.85,2,716.9111441227514,51
train_4460,Orange,33.837959999999995,-117.870494,T,Sewer (Sanitary/Storm),line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,40423,11.52,2,1125.919455131849,50
train_4461,Imperial,32.990121,-115.35875700000001,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,30788,616.52,2,495.82050509971117,53
train_4462,Los Angeles,34.140822,-118.39286399999999,T,Sewer (Sanitary/Storm),line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Unknown,31379,5.88,2,515.4726215377527,46
train_4463,Los Angeles,34.088475,-118.32552700000001,T,Grading,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,33809,2.81,2,965.99673695184,52
train_4464,Orange,33.606497,-117.64311200000002,T,Fencing,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Private Land Owner,Contractor - 3rd Party,Unknown,41939,15.17,2,716.9099848370621,50
train_4465,Los Angeles,33.889151,-118.40212700000001,T,Water Pipeline,line,Plastic,MPL,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Public City Street,Contractor - 3rd Party,Utility Owner,38790,5.27,2,565.1028991846077,58
train_4466,Los Angeles,34.10781,-118.362247,T,Agriculture,line,Plastic,PPE,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Developer,Other,44961,8.82,2,1248.5456186235722,59
train_4467,Tulare,35.988087,-118.860221,T,Electric,line,Plastic,PPE,"Hand Tools including picks, shovels, bars, hand post diggers, similar equipment (no powered equipment) (HT)",Unknown\Other,Contractor - 3rd Party,Unknown,97409,577.65,2,948.6072649352182,51
train_4468,Los Angeles,33.926262,-118.24988300000001,T,Water Pipeline,line,Plastic,MPL,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,55481,9.67,3,,56
train_4469,San Bernardino,34.101102000000004,-117.578217,T,Water Pipeline,line,Plastic,PP,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Public City Street,Contractor - 3rd Party,Utility Owner,85576,19.78,2,590.4436701735777,66
train_4470,Los Angeles,34.176817,-118.30932299999999,T,Electric,line,Plastic,PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Business,Company Contractor,Utility Owner,22137,8.07,3,822.7380022743544,53
train_4471,Los Angeles,34.080017,-118.262643,T,Driveway,line,Steel (ST),PLM,"Backhoe/Trackhoe including backhoes, trackhoes, Gradalls, similar equipment (BT)",Private Land Owner,Contractor - 3rd Party,Utility Owner,76246,12.32,7,854.7420194375966,79
